event_time,user_id,session_id,event_type,device_type,os,country,referral_source,is_returning_user,user_age_group,user_gender,content_id,genre,plan_selected,price_selected,payment_method,session_duration_seconds,event_date,event_hour,weekday
2025-09-30 13:36:00,U50693,S100693,Visit_Content,Desktop,macOS,Australia,Social,0,35-44,Other,C1863,Thriller,None,0.0,None,553,2025-09-30,13,Tuesday
2025-09-30 15:20:42,U50566,S100566,Visit_Content,Mobile,Android,India,Ad,0,25-34,Female,C1743,Thriller,None,0.0,None,2084,2025-09-30,15,Tuesday
2025-09-30 17:02:03,U50712,S100712,Visit_Content,Tablet,Windows,United Kingdom,Organic,1,18-24,Male,C1386,Thriller,None,0.0,None,99,2025-09-30,17,Tuesday
2025-09-30 18:16:34,U50368,S100368,Visit_Content,Mobile,Android,India,Social,0,45-54,Other,C1767,Thriller,None,0.0,None,3071,2025-09-30,18,Tuesday
2025-09-30 20:02:02,U50970,S100970,Visit_Content,Mobile,iOS,United States,Ad,0,25-34,Other,C1391,Drama,None,0.0,None,2479,2025-09-30,20,Tuesday
2025-09-30 21:46:50,U50713,S100713,Visit_Content,Desktop,Windows,India,Social,0,45-54,Other,C1013,Drama,None,0.0,None,3257,2025-09-30,21,Tuesday
2025-10-01 01:05:06,U50392,S100392,Visit_Content,Mobile,Android,United States,Ad,1,25-34,Other,C1585,Drama,None,0.0,None,2147,2025-10-01,1,Wednesday
2025-10-01 02:20:48,U50400,S100400,Visit_Content,Mobile,iOS,India,Ad,1,35-44,Female,C1339,Comedy,None,0.0,None,215,2025-10-01,2,Wednesday
2025-10-01 04:06:56,U51191,S101191,Visit_Content,Mobile,iOS,Brazil,Email,1,25-34,Male,C1790,Documentary,None,0.0,None,3008,2025-10-01,4,Wednesday
2025-10-01 04:15:30,U51191,S101191,Click_Subscribe,Mobile,iOS,Brazil,Email,1,25-34,Male,C1790,Documentary,None,0.0,None,3008,2025-10-01,4,Wednesday
2025-10-01 04:17:56,U51191,S101191,Select_Plan,Mobile,iOS,Brazil,Email,1,25-34,Male,C1790,Documentary,Monthly,7.99,None,3008,2025-10-01,4,Wednesday
2025-10-01 04:20:23,U51191,S101191,Start_Payment,Mobile,iOS,Brazil,Email,1,25-34,Male,C1790,Documentary,Monthly,7.99,PayPal,3008,2025-10-01,4,Wednesday
2025-10-01 04:49:08,U50992,S100992,Visit_Content,SmartTV,FireOS,India,Email,1,45-54,Male,C1826,Sci-Fi,None,0.0,None,1208,2025-10-01,4,Wednesday
2025-10-01 09:05:17,U50929,S100929,Visit_Content,Mobile,iOS,United Kingdom,Organic,1,25-34,Other,C1551,Action,None,0.0,None,807,2025-10-01,9,Wednesday
2025-10-01 09:13:52,U50929,S100929,Click_Subscribe,Mobile,iOS,United Kingdom,Organic,1,25-34,Other,C1551,Action,None,0.0,None,807,2025-10-01,9,Wednesday
2025-10-01 09:18:28,U50929,S100929,Select_Plan,Mobile,iOS,United Kingdom,Organic,1,25-34,Other,C1551,Action,Monthly,7.99,None,807,2025-10-01,9,Wednesday
2025-10-01 09:23:45,U50929,S100929,Start_Payment,Mobile,iOS,United Kingdom,Organic,1,25-34,Other,C1551,Action,Monthly,7.99,Wallet,807,2025-10-01,9,Wednesday
2025-10-01 09:25:09,U50929,S100929,Payment_Success,Mobile,iOS,United Kingdom,Organic,1,25-34,Other,C1551,Action,Monthly,7.99,Wallet,807,2025-10-01,9,Wednesday
2025-10-01 16:36:27,U50292,S100292,Visit_Content,Mobile,iOS,United Kingdom,Ad,0,45-54,Female,C1827,Drama,None,0.0,None,2156,2025-10-01,16,Wednesday
2025-10-01 20:34:32,U51069,S101069,Visit_Content,Mobile,Android,Canada,Organic,1,45-54,Other,C1557,Drama,None,0.0,None,2143,2025-10-01,20,Wednesday
2025-10-01 20:43:57,U51069,S101069,Click_Subscribe,Mobile,Android,Canada,Organic,1,45-54,Other,C1557,Drama,None,0.0,None,2143,2025-10-01,20,Wednesday
2025-10-01 20:45:26,U51069,S101069,Select_Plan,Mobile,Android,Canada,Organic,1,45-54,Other,C1557,Drama,Yearly,79.99,None,2143,2025-10-01,20,Wednesday
2025-10-01 23:09:47,U50626,S100626,Visit_Content,Mobile,Android,United Kingdom,Social,0,25-34,Other,C1124,Romance,None,0.0,None,328,2025-10-01,23,Wednesday
2025-10-02 04:02:09,U51205,S101205,Visit_Content,Desktop,Linux,Australia,Email,0,25-34,Other,C1383,Comedy,None,0.0,None,233,2025-10-02,4,Thursday
2025-10-02 14:38:56,U51321,S101321,Visit_Content,SmartTV,FireOS,United Kingdom,Organic,0,35-44,Other,C1068,Thriller,None,0.0,None,128,2025-10-02,14,Thursday
2025-10-02 14:40:40,U51321,S101321,Click_Subscribe,SmartTV,FireOS,United Kingdom,Organic,0,35-44,Other,C1068,Thriller,None,0.0,None,128,2025-10-02,14,Thursday
2025-10-02 14:45:02,U51321,S101321,Select_Plan,SmartTV,FireOS,United Kingdom,Organic,0,35-44,Other,C1068,Thriller,Monthly,7.99,None,128,2025-10-02,14,Thursday
2025-10-02 15:29:47,U50595,S100595,Visit_Content,SmartTV,FireOS,India,Organic,1,25-34,Female,C1625,Thriller,None,0.0,None,284,2025-10-02,15,Thursday
2025-10-02 17:15:36,U50259,S100259,Visit_Content,Mobile,iOS,India,Organic,0,25-34,Female,C1309,Thriller,None,0.0,None,2409,2025-10-02,17,Thursday
2025-10-02 18:27:13,U50066,S100066,Visit_Content,Desktop,macOS,Brazil,Organic,0,25-34,Female,C1232,Comedy,None,0.0,None,1792,2025-10-02,18,Thursday
2025-10-02 18:43:45,U50202,S100202,Visit_Content,Mobile,iOS,India,Email,0,25-34,Female,C1915,Drama,None,0.0,None,203,2025-10-02,18,Thursday
2025-10-02 19:54:10,U50156,S100156,Visit_Content,Desktop,Windows,India,Social,1,45-54,Male,C1246,Documentary,None,0.0,None,290,2025-10-02,19,Thursday
2025-10-02 19:55:01,U50156,S100156,Click_Subscribe,Desktop,Windows,India,Social,1,45-54,Male,C1246,Documentary,None,0.0,None,290,2025-10-02,19,Thursday
2025-10-02 19:55:28,U50156,S100156,Select_Plan,Desktop,Windows,India,Social,1,45-54,Male,C1246,Documentary,Monthly,7.99,None,290,2025-10-02,19,Thursday
2025-10-02 19:59:37,U50156,S100156,Start_Payment,Desktop,Windows,India,Social,1,45-54,Male,C1246,Documentary,Monthly,7.99,Wallet,290,2025-10-02,19,Thursday
2025-10-02 20:00:10,U50156,S100156,Payment_Success,Desktop,Windows,India,Social,1,45-54,Male,C1246,Documentary,Monthly,7.99,Wallet,290,2025-10-02,20,Thursday
2025-10-02 23:02:36,U50102,S100102,Visit_Content,Mobile,Android,India,Social,0,55+,Male,C1079,Sci-Fi,None,0.0,None,3473,2025-10-02,23,Thursday
2025-10-03 01:58:39,U51261,S101261,Visit_Content,Tablet,Windows,India,Organic,0,25-34,Other,C1219,Thriller,None,0.0,None,716,2025-10-03,1,Friday
2025-10-03 07:06:41,U50250,S100250,Visit_Content,Desktop,Windows,India,Organic,0,35-44,Male,C1947,Comedy,None,0.0,None,2319,2025-10-03,7,Friday
2025-10-03 07:41:57,U50341,S100341,Visit_Content,Desktop,macOS,Brazil,Organic,0,18-24,Other,C1702,Documentary,None,0.0,None,3349,2025-10-03,7,Friday
2025-10-03 15:53:56,U50675,S100675,Visit_Content,Mobile,iOS,India,Organic,0,45-54,Female,C1620,Documentary,None,0.0,None,2832,2025-10-03,15,Friday
2025-10-03 19:43:39,U50489,S100489,Visit_Content,SmartTV,FireOS,India,Organic,0,45-54,Other,C1198,Action,None,0.0,None,3147,2025-10-03,19,Friday
2025-10-03 19:56:30,U50671,S100671,Visit_Content,Mobile,iOS,United States,Ad,0,25-34,Other,C1491,Sci-Fi,None,0.0,None,2856,2025-10-03,19,Friday
2025-10-03 20:04:47,U50671,S100671,Click_Subscribe,Mobile,iOS,United States,Ad,0,25-34,Other,C1491,Sci-Fi,None,0.0,None,2856,2025-10-03,20,Friday
2025-10-03 20:08:34,U50671,S100671,Select_Plan,Mobile,iOS,United States,Ad,0,25-34,Other,C1491,Sci-Fi,FreeTrial,0.0,None,2856,2025-10-03,20,Friday
2025-10-03 20:10:52,U50671,S100671,Start_Payment,Mobile,iOS,United States,Ad,0,25-34,Other,C1491,Sci-Fi,FreeTrial,0.0,Card,2856,2025-10-03,20,Friday
2025-10-03 20:15:32,U50671,S100671,Payment_Success,Mobile,iOS,United States,Ad,0,25-34,Other,C1491,Sci-Fi,FreeTrial,0.0,Card,2856,2025-10-03,20,Friday
2025-10-04 01:19:04,U50422,S100422,Visit_Content,Mobile,Android,Australia,Social,1,18-24,Other,C1474,Romance,None,0.0,None,2288,2025-10-04,1,Saturday
2025-10-04 01:26:01,U50422,S100422,Click_Subscribe,Mobile,Android,Australia,Social,1,18-24,Other,C1474,Romance,None,0.0,None,2288,2025-10-04,1,Saturday
2025-10-04 01:27:01,U50422,S100422,Select_Plan,Mobile,Android,Australia,Social,1,18-24,Other,C1474,Romance,Monthly,7.99,None,2288,2025-10-04,1,Saturday
2025-10-04 02:07:01,U51095,S101095,Visit_Content,Mobile,Android,India,Ad,0,35-44,Female,C1110,Sci-Fi,None,0.0,None,536,2025-10-04,2,Saturday
2025-10-04 02:16:43,U51095,S101095,Click_Subscribe,Mobile,Android,India,Ad,0,35-44,Female,C1110,Sci-Fi,None,0.0,None,536,2025-10-04,2,Saturday
2025-10-04 02:17:45,U51095,S101095,Select_Plan,Mobile,Android,India,Ad,0,35-44,Female,C1110,Sci-Fi,Monthly,7.99,None,536,2025-10-04,2,Saturday
2025-10-04 02:22:38,U51095,S101095,Start_Payment,Mobile,Android,India,Ad,0,35-44,Female,C1110,Sci-Fi,Monthly,7.99,NetBanking,536,2025-10-04,2,Saturday
2025-10-04 02:24:41,U51095,S101095,Payment_Success,Mobile,Android,India,Ad,0,35-44,Female,C1110,Sci-Fi,Monthly,7.99,NetBanking,536,2025-10-04,2,Saturday
2025-10-04 18:14:45,U50975,S100975,Visit_Content,Mobile,iOS,Brazil,Organic,1,35-44,Male,C1324,Sci-Fi,None,0.0,None,429,2025-10-04,18,Saturday
2025-10-04 22:53:54,U50565,S100565,Visit_Content,Mobile,iOS,India,Email,0,35-44,Male,C1532,Sci-Fi,None,0.0,None,890,2025-10-04,22,Saturday
2025-10-05 03:41:42,U50001,S100001,Visit_Content,SmartTV,FireOS,India,Ad,1,25-34,Male,C1220,Romance,None,0.0,None,433,2025-10-05,3,Sunday
2025-10-05 03:47:36,U50001,S100001,Click_Subscribe,SmartTV,FireOS,India,Ad,1,25-34,Male,C1220,Romance,None,0.0,None,433,2025-10-05,3,Sunday
2025-10-05 03:48:03,U50001,S100001,Select_Plan,SmartTV,FireOS,India,Ad,1,25-34,Male,C1220,Romance,Yearly,79.99,None,433,2025-10-05,3,Sunday
2025-10-05 03:57:39,U50277,S100277,Visit_Content,SmartTV,FireOS,India,Organic,1,25-34,Female,C1978,Sci-Fi,None,0.0,None,3017,2025-10-05,3,Sunday
2025-10-05 07:00:51,U51338,S101338,Visit_Content,Mobile,iOS,United Kingdom,Organic,0,35-44,Male,C1381,Thriller,None,0.0,None,3278,2025-10-05,7,Sunday
2025-10-05 07:04:53,U51338,S101338,Click_Subscribe,Mobile,iOS,United Kingdom,Organic,0,35-44,Male,C1381,Thriller,None,0.0,None,3278,2025-10-05,7,Sunday
2025-10-05 07:07:26,U51338,S101338,Select_Plan,Mobile,iOS,United Kingdom,Organic,0,35-44,Male,C1381,Thriller,FreeTrial,0.0,None,3278,2025-10-05,7,Sunday
2025-10-05 08:25:21,U50395,S100395,Visit_Content,Mobile,Android,India,Organic,0,25-34,Other,C1917,Documentary,None,0.0,None,1877,2025-10-05,8,Sunday
2025-10-05 10:48:28,U50988,S100988,Visit_Content,Mobile,iOS,India,Organic,0,25-34,Other,C1440,Sci-Fi,None,0.0,None,2061,2025-10-05,10,Sunday
2025-10-05 14:30:25,U51075,S101075,Visit_Content,Mobile,iOS,Spain,Organic,1,35-44,Male,C1486,Sci-Fi,None,0.0,None,2242,2025-10-05,14,Sunday
2025-10-05 14:32:03,U51075,S101075,Click_Subscribe,Mobile,iOS,Spain,Organic,1,35-44,Male,C1486,Sci-Fi,None,0.0,None,2242,2025-10-05,14,Sunday
2025-10-05 14:35:00,U51075,S101075,Select_Plan,Mobile,iOS,Spain,Organic,1,35-44,Male,C1486,Sci-Fi,Monthly,7.99,None,2242,2025-10-05,14,Sunday
2025-10-05 14:43:10,U51075,S101075,Start_Payment,Mobile,iOS,Spain,Organic,1,35-44,Male,C1486,Sci-Fi,Monthly,7.99,Card,2242,2025-10-05,14,Sunday
2025-10-05 14:47:57,U51075,S101075,Payment_Success,Mobile,iOS,Spain,Organic,1,35-44,Male,C1486,Sci-Fi,Monthly,7.99,Card,2242,2025-10-05,14,Sunday
2025-10-05 17:20:19,U50176,S100176,Visit_Content,Desktop,Windows,India,Organic,1,18-24,Female,C1324,Romance,None,0.0,None,451,2025-10-05,17,Sunday
2025-10-05 20:22:30,U51301,S101301,Visit_Content,Desktop,macOS,United Kingdom,Organic,0,25-34,Other,C1120,Sci-Fi,None,0.0,None,3252,2025-10-05,20,Sunday
2025-10-05 20:45:33,U51081,S101081,Visit_Content,Tablet,macOS,United States,Email,0,45-54,Male,C1123,Drama,None,0.0,None,678,2025-10-05,20,Sunday
2025-10-05 20:48:56,U51081,S101081,Click_Subscribe,Tablet,macOS,United States,Email,0,45-54,Male,C1123,Drama,None,0.0,None,678,2025-10-05,20,Sunday
2025-10-05 20:53:40,U51081,S101081,Select_Plan,Tablet,macOS,United States,Email,0,45-54,Male,C1123,Drama,Monthly,7.99,None,678,2025-10-05,20,Sunday
2025-10-05 20:58:19,U51081,S101081,Start_Payment,Tablet,macOS,United States,Email,0,45-54,Male,C1123,Drama,Monthly,7.99,PayPal,678,2025-10-05,20,Sunday
2025-10-05 20:59:58,U51081,S101081,Payment_Success,Tablet,macOS,United States,Email,0,45-54,Male,C1123,Drama,Monthly,7.99,PayPal,678,2025-10-05,20,Sunday
2025-10-06 01:32:30,U50196,S100196,Visit_Content,Tablet,Windows,Australia,Social,0,45-54,Male,C1460,Sci-Fi,None,0.0,None,1442,2025-10-06,1,Monday
2025-10-06 02:14:37,U51432,S101432,Visit_Content,Mobile,iOS,India,Social,0,25-34,Other,C1458,Kids,None,0.0,None,1282,2025-10-06,2,Monday
2025-10-06 04:38:31,U50177,S100177,Visit_Content,Mobile,iOS,India,Organic,0,25-34,Other,C1417,Comedy,None,0.0,None,122,2025-10-06,4,Monday
2025-10-06 08:57:52,U50721,S100721,Visit_Content,SmartTV,FireOS,India,Email,0,25-34,Other,C1830,Documentary,None,0.0,None,2894,2025-10-06,8,Monday
2025-10-06 14:51:39,U50303,S100303,Visit_Content,Mobile,iOS,United States,Referral,1,18-24,Female,C1734,Romance,None,0.0,None,170,2025-10-06,14,Monday
2025-10-06 14:55:58,U50303,S100303,Click_Subscribe,Mobile,iOS,United States,Referral,1,18-24,Female,C1734,Romance,None,0.0,None,170,2025-10-06,14,Monday
2025-10-06 15:00:57,U50303,S100303,Select_Plan,Mobile,iOS,United States,Referral,1,18-24,Female,C1734,Romance,Monthly,7.99,None,170,2025-10-06,15,Monday
2025-10-06 21:11:37,U50464,S100464,Visit_Content,Desktop,Linux,India,Email,0,35-44,Male,C1463,Kids,None,0.0,None,1000,2025-10-06,21,Monday
2025-10-06 21:33:36,U50628,S100628,Visit_Content,Mobile,Android,India,Social,0,35-44,Female,C1496,Kids,None,0.0,None,294,2025-10-06,21,Monday
2025-10-07 00:11:45,U50926,S100926,Visit_Content,Mobile,Android,United States,Social,0,25-34,Male,C1489,Comedy,None,0.0,None,1825,2025-10-07,0,Tuesday
2025-10-07 00:21:02,U50926,S100926,Click_Subscribe,Mobile,Android,United States,Social,0,25-34,Male,C1489,Comedy,None,0.0,None,1825,2025-10-07,0,Tuesday
2025-10-07 00:25:16,U50926,S100926,Select_Plan,Mobile,Android,United States,Social,0,25-34,Male,C1489,Comedy,Monthly,7.99,None,1825,2025-10-07,0,Tuesday
2025-10-07 00:25:35,U50926,S100926,Start_Payment,Mobile,Android,United States,Social,0,25-34,Male,C1489,Comedy,Monthly,7.99,Wallet,1825,2025-10-07,0,Tuesday
2025-10-07 00:26:37,U50926,S100926,Payment_Success,Mobile,Android,United States,Social,0,25-34,Male,C1489,Comedy,Monthly,7.99,Wallet,1825,2025-10-07,0,Tuesday
2025-10-07 02:04:19,U50115,S100115,Visit_Content,Mobile,iOS,Brazil,Organic,1,25-34,Female,C1376,Sci-Fi,None,0.0,None,3296,2025-10-07,2,Tuesday
2025-10-07 02:07:25,U50115,S100115,Click_Subscribe,Mobile,iOS,Brazil,Organic,1,25-34,Female,C1376,Sci-Fi,None,0.0,None,3296,2025-10-07,2,Tuesday
2025-10-07 02:10:14,U50115,S100115,Select_Plan,Mobile,iOS,Brazil,Organic,1,25-34,Female,C1376,Sci-Fi,Monthly,7.99,None,3296,2025-10-07,2,Tuesday
2025-10-07 02:15:59,U50115,S100115,Start_Payment,Mobile,iOS,Brazil,Organic,1,25-34,Female,C1376,Sci-Fi,Monthly,7.99,NetBanking,3296,2025-10-07,2,Tuesday
2025-10-07 02:19:42,U50115,S100115,Payment_Success,Mobile,iOS,Brazil,Organic,1,25-34,Female,C1376,Sci-Fi,Monthly,7.99,NetBanking,3296,2025-10-07,2,Tuesday
2025-10-07 02:26:11,U50526,S100526,Visit_Content,Mobile,iOS,Brazil,Organic,0,25-34,Female,C1818,Sci-Fi,None,0.0,None,828,2025-10-07,2,Tuesday
2025-10-07 04:40:30,U50771,S100771,Visit_Content,Mobile,iOS,Spain,Organic,1,25-34,Female,C1784,Sci-Fi,None,0.0,None,2928,2025-10-07,4,Tuesday
2025-10-07 07:12:12,U51234,S101234,Visit_Content,Mobile,Android,India,Email,1,25-34,Other,C1644,Comedy,None,0.0,None,2666,2025-10-07,7,Tuesday
2025-10-07 13:51:46,U51125,S101125,Visit_Content,Mobile,Android,India,Email,0,18-24,Female,C1607,Thriller,None,0.0,None,3509,2025-10-07,13,Tuesday
2025-10-07 13:51:56,U51125,S101125,Click_Subscribe,Mobile,Android,India,Email,0,18-24,Female,C1607,Thriller,None,0.0,None,3509,2025-10-07,13,Tuesday
2025-10-07 13:55:40,U51125,S101125,Select_Plan,Mobile,Android,India,Email,0,18-24,Female,C1607,Thriller,Monthly,7.99,None,3509,2025-10-07,13,Tuesday
2025-10-07 13:57:24,U51125,S101125,Start_Payment,Mobile,Android,India,Email,0,18-24,Female,C1607,Thriller,Monthly,7.99,UPI,3509,2025-10-07,13,Tuesday
2025-10-07 14:02:02,U50302,S100302,Visit_Content,Mobile,iOS,United States,Email,0,25-34,Other,C1197,Romance,None,0.0,None,2119,2025-10-07,14,Tuesday
2025-10-07 14:11:14,U50302,S100302,Click_Subscribe,Mobile,iOS,United States,Email,0,25-34,Other,C1197,Romance,None,0.0,None,2119,2025-10-07,14,Tuesday
2025-10-07 14:11:52,U50302,S100302,Select_Plan,Mobile,iOS,United States,Email,0,25-34,Other,C1197,Romance,Monthly,7.99,None,2119,2025-10-07,14,Tuesday
2025-10-07 14:15:40,U50302,S100302,Start_Payment,Mobile,iOS,United States,Email,0,25-34,Other,C1197,Romance,Monthly,7.99,PayPal,2119,2025-10-07,14,Tuesday
2025-10-07 14:44:29,U50854,S100854,Visit_Content,Desktop,Windows,India,Organic,1,35-44,Male,C1837,Sci-Fi,None,0.0,None,3545,2025-10-07,14,Tuesday
2025-10-07 14:51:36,U50854,S100854,Click_Subscribe,Desktop,Windows,India,Organic,1,35-44,Male,C1837,Sci-Fi,None,0.0,None,3545,2025-10-07,14,Tuesday
2025-10-07 14:56:18,U50854,S100854,Select_Plan,Desktop,Windows,India,Organic,1,35-44,Male,C1837,Sci-Fi,Monthly,7.99,None,3545,2025-10-07,14,Tuesday
2025-10-07 14:59:03,U50854,S100854,Start_Payment,Desktop,Windows,India,Organic,1,35-44,Male,C1837,Sci-Fi,Monthly,7.99,Card,3545,2025-10-07,14,Tuesday
2025-10-07 17:43:33,U50170,S100170,Visit_Content,Mobile,iOS,India,Referral,0,25-34,Other,C1231,Sci-Fi,None,0.0,None,2816,2025-10-07,17,Tuesday
2025-10-08 10:46:16,U51031,S101031,Visit_Content,Tablet,Linux,Brazil,Social,0,18-24,Other,C1142,Documentary,None,0.0,None,3070,2025-10-08,10,Wednesday
2025-10-08 10:47:51,U51031,S101031,Click_Subscribe,Tablet,Linux,Brazil,Social,0,18-24,Other,C1142,Documentary,None,0.0,None,3070,2025-10-08,10,Wednesday
2025-10-08 10:49:55,U51031,S101031,Select_Plan,Tablet,Linux,Brazil,Social,0,18-24,Other,C1142,Documentary,Monthly,7.99,None,3070,2025-10-08,10,Wednesday
2025-10-08 10:51:26,U51031,S101031,Start_Payment,Tablet,Linux,Brazil,Social,0,18-24,Other,C1142,Documentary,Monthly,7.99,PayPal,3070,2025-10-08,10,Wednesday
2025-10-08 10:56:02,U51031,S101031,Payment_Success,Tablet,Linux,Brazil,Social,0,18-24,Other,C1142,Documentary,Monthly,7.99,PayPal,3070,2025-10-08,10,Wednesday
2025-10-08 19:10:18,U51236,S101236,Visit_Content,Mobile,Android,United States,Referral,0,45-54,Female,C1281,Thriller,None,0.0,None,3210,2025-10-08,19,Wednesday
2025-10-08 19:18:12,U51236,S101236,Click_Subscribe,Mobile,Android,United States,Referral,0,45-54,Female,C1281,Thriller,None,0.0,None,3210,2025-10-08,19,Wednesday
2025-10-08 19:22:49,U51236,S101236,Select_Plan,Mobile,Android,United States,Referral,0,45-54,Female,C1281,Thriller,Monthly,7.99,None,3210,2025-10-08,19,Wednesday
2025-10-08 19:32:13,U51236,S101236,Start_Payment,Mobile,Android,United States,Referral,0,45-54,Female,C1281,Thriller,Monthly,7.99,UPI,3210,2025-10-08,19,Wednesday
2025-10-09 04:22:46,U50179,S100179,Visit_Content,Mobile,iOS,India,Organic,0,25-34,Female,C1306,Kids,None,0.0,None,3220,2025-10-09,4,Thursday
2025-10-09 04:27:12,U50612,S100612,Visit_Content,Mobile,iOS,India,Organic,0,18-24,Female,C1239,Sci-Fi,None,0.0,None,2658,2025-10-09,4,Thursday
2025-10-09 05:42:21,U50373,S100373,Visit_Content,Mobile,iOS,Brazil,Organic,0,25-34,Other,C1409,Documentary,None,0.0,None,3022,2025-10-09,5,Thursday
2025-10-09 16:50:58,U50311,S100311,Visit_Content,Mobile,Android,Canada,Ad,0,25-34,Female,C1751,Comedy,None,0.0,None,2994,2025-10-09,16,Thursday
2025-10-09 19:41:23,U51110,S101110,Visit_Content,Mobile,iOS,Australia,Email,0,25-34,Female,C1129,Drama,None,0.0,None,862,2025-10-09,19,Thursday
2025-10-09 20:48:20,U50807,S100807,Visit_Content,Mobile,iOS,United States,Email,0,18-24,Female,C1640,Thriller,None,0.0,None,3594,2025-10-09,20,Thursday
2025-10-09 20:57:11,U50807,S100807,Click_Subscribe,Mobile,iOS,United States,Email,0,18-24,Female,C1640,Thriller,None,0.0,None,3594,2025-10-09,20,Thursday
2025-10-09 20:58:16,U50807,S100807,Select_Plan,Mobile,iOS,United States,Email,0,18-24,Female,C1640,Thriller,Monthly,7.99,None,3594,2025-10-09,20,Thursday
2025-10-09 20:59:18,U50807,S100807,Start_Payment,Mobile,iOS,United States,Email,0,18-24,Female,C1640,Thriller,Monthly,7.99,Wallet,3594,2025-10-09,20,Thursday
2025-10-09 21:45:59,U51370,S101370,Visit_Content,Mobile,Android,India,Organic,0,25-34,Male,C1518,Sci-Fi,None,0.0,None,278,2025-10-09,21,Thursday
2025-10-09 22:18:34,U50666,S100666,Visit_Content,Desktop,Windows,Spain,Email,0,35-44,Female,C1775,Thriller,None,0.0,None,1616,2025-10-09,22,Thursday
2025-10-10 10:40:37,U50161,S100161,Visit_Content,SmartTV,FireOS,India,Social,0,25-34,Other,C1619,Drama,None,0.0,None,3593,2025-10-10,10,Friday
2025-10-10 16:41:36,U51388,S101388,Visit_Content,Mobile,iOS,United States,Organic,1,18-24,Other,C1229,Action,None,0.0,None,3160,2025-10-10,16,Friday
2025-10-10 18:02:20,U50800,S100800,Visit_Content,Desktop,macOS,United Kingdom,Email,0,45-54,Male,C1285,Sci-Fi,None,0.0,None,1628,2025-10-10,18,Friday
2025-10-10 19:26:13,U51328,S101328,Visit_Content,Mobile,iOS,United Kingdom,Ad,1,25-34,Male,C1670,Drama,None,0.0,None,3296,2025-10-10,19,Friday
2025-10-10 21:14:08,U50387,S100387,Visit_Content,SmartTV,FireOS,Brazil,Organic,1,35-44,Other,C1955,Action,None,0.0,None,1315,2025-10-10,21,Friday
2025-10-11 03:28:40,U50620,S100620,Visit_Content,Mobile,Android,India,Email,0,35-44,Female,C1027,Action,None,0.0,None,830,2025-10-11,3,Saturday
2025-10-11 04:58:26,U50112,S100112,Visit_Content,Tablet,Linux,India,Ad,0,25-34,Female,C1259,Drama,None,0.0,None,1477,2025-10-11,4,Saturday
2025-10-11 05:00:14,U50112,S100112,Click_Subscribe,Tablet,Linux,India,Ad,0,25-34,Female,C1259,Drama,None,0.0,None,1477,2025-10-11,5,Saturday
2025-10-11 05:03:09,U50112,S100112,Select_Plan,Tablet,Linux,India,Ad,0,25-34,Female,C1259,Drama,Yearly,79.99,None,1477,2025-10-11,5,Saturday
2025-10-11 05:09:19,U50112,S100112,Start_Payment,Tablet,Linux,India,Ad,0,25-34,Female,C1259,Drama,Yearly,79.99,Wallet,1477,2025-10-11,5,Saturday
2025-10-11 05:10:53,U50112,S100112,Payment_Success,Tablet,Linux,India,Ad,0,25-34,Female,C1259,Drama,Yearly,79.99,Wallet,1477,2025-10-11,5,Saturday
2025-10-11 08:24:01,U50308,S100308,Visit_Content,SmartTV,FireOS,Brazil,Referral,1,25-34,Other,C1074,Sci-Fi,None,0.0,None,2766,2025-10-11,8,Saturday
2025-10-11 08:33:57,U50308,S100308,Click_Subscribe,SmartTV,FireOS,Brazil,Referral,1,25-34,Other,C1074,Sci-Fi,None,0.0,None,2766,2025-10-11,8,Saturday
2025-10-11 08:36:51,U50308,S100308,Select_Plan,SmartTV,FireOS,Brazil,Referral,1,25-34,Other,C1074,Sci-Fi,Monthly,7.99,None,2766,2025-10-11,8,Saturday
2025-10-11 08:41:01,U50308,S100308,Start_Payment,SmartTV,FireOS,Brazil,Referral,1,25-34,Other,C1074,Sci-Fi,Monthly,7.99,Card,2766,2025-10-11,8,Saturday
2025-10-11 08:41:41,U50308,S100308,Payment_Success,SmartTV,FireOS,Brazil,Referral,1,25-34,Other,C1074,Sci-Fi,Monthly,7.99,Card,2766,2025-10-11,8,Saturday
2025-10-11 10:53:11,U50353,S100353,Visit_Content,SmartTV,FireOS,Canada,Social,0,35-44,Female,C1422,Documentary,None,0.0,None,3510,2025-10-11,10,Saturday
2025-10-11 10:55:06,U50353,S100353,Click_Subscribe,SmartTV,FireOS,Canada,Social,0,35-44,Female,C1422,Documentary,None,0.0,None,3510,2025-10-11,10,Saturday
2025-10-11 10:59:02,U50353,S100353,Select_Plan,SmartTV,FireOS,Canada,Social,0,35-44,Female,C1422,Documentary,Yearly,79.99,None,3510,2025-10-11,10,Saturday
2025-10-11 11:07:35,U50353,S100353,Start_Payment,SmartTV,FireOS,Canada,Social,0,35-44,Female,C1422,Documentary,Yearly,79.99,UPI,3510,2025-10-11,11,Saturday
2025-10-11 11:08:57,U50353,S100353,Payment_Success,SmartTV,FireOS,Canada,Social,0,35-44,Female,C1422,Documentary,Yearly,79.99,UPI,3510,2025-10-11,11,Saturday
2025-10-11 15:51:33,U50002,S100002,Visit_Content,Mobile,iOS,India,Organic,1,45-54,Female,C1591,Documentary,None,0.0,None,2900,2025-10-11,15,Saturday
